payment_order_id	Address1	city	state	zip
69384455	689 Sunset St	Boston	MA	2215
69384580	196 Cherry St	Boston	MA	2215
69384595	22 Jefferson St	Boston	MA	2215
69384603	530 Chestnut St	New York City	NY	10001
69384713	984 South St	Atlanta	GA	30301
69384753	719 Willow St	Dallas	TX	75001
69384936	750 2nd St	San Francisco	CA	94016
69384975	863 Chestnut St	San Francisco	CA	94016
69385059	567 Meadow St	San Francisco	CA	94016
69385227	874 Madison St	Portland	ME	4101
69385298	409 Park St	San Francisco	CA	94016
69385821	255 1st St	Seattle	WA	98101
69386053	3 Chestnut St	Austin	TX	73301
69386813	595 Spruce St	Los Angeles	CA	90001
69386876	569 Lakeview St	Atlanta	GA	30301
69386918	23 12th St	Los Angeles	CA	90001
69387079	280 Washington St	Los Angeles	CA	90001
69387169	270 Wilson St	San Francisco	CA	94016
69387244	998 Lake St	San Francisco	CA	94016
69387279	998 Lake St	San Francisco	CA	94016
69387486	50 1st St	San Francisco	CA	94016
69387655	275 Washington St	San Francisco	CA	94016
69387898	935 Lincoln St	Boston	MA	2215
69388339	677 Ridge St	Atlanta	GA	30301
69388577	578 Ridge St	Los Angeles	CA	90001
69388891	190 8th St	Atlanta	GA	30301
69388892	190 8th St	Atlanta	GA	30301
69389005	834 Lakeview St	Los Angeles	CA	90001
69389169	624 West St	New York City	NY	10001
69389180	457 Dogwood St	Los Angeles	CA	90001
69389243	953 Lake St	Los Angeles	CA	90001
69389482	882 Washington St	New York City	NY	10001
69389538	882 Washington St	New York City	NY	10001
69389777	703 River St	Dallas	TX	75001
69389804	740 River St	Atlanta	GA	30301
69389834	68 Spruce St	Boston	MA	2215
69390095	477 14th St	Los Angeles	CA	90001
69390473	292 Church St	Portland	OR	97035
69390616	90 Jefferson St	Dallas	TX	75001
69390759	897 Lake St	Seattle	WA	98101
69390776	124 13th St	San Francisco	CA	94016
69390779	693 Lincoln St	San Francisco	CA	94016
69390783	291 Jefferson St	New York City	NY	10001
69390785	882 Jackson St	Portland	OR	97035
69390808	256 Meadow St	Seattle	WA	98101
69391281	831 Willow St	Los Angeles	CA	90001
69391647	837 Washington St	Atlanta	GA	30301
69391648	520 Johnson St	San Francisco	CA	94016
69391723	541 Forest St	San Francisco	CA	94016
69392028	72 1st St	Los Angeles	CA	90001
69392083	78 Cherry St	Seattle	WA	98101
69392084	89 Sunset St	Atlanta	GA	30301
69392085	302 Adams St	Atlanta	GA	30301
69392174	332 Cedar St	Atlanta	GA	30301
69392224	584 Walnut St	Seattle	WA	98101
69392265	419 9th St	Los Angeles	CA	90001
69392266	842 Highland St	Austin	TX	73301
69392608	603 Center St	Los Angeles	CA	90001
69393239	125 Chestnut St	Los Angeles	CA	90001
69393279	573 2nd St	Seattle	WA	98101
69393365	211 6th St	New York City	NY	10001
69393398	546 12th St	Seattle	WA	98101
69393841	374 Forest St	New York City	NY	10001
69393999	977 Wilson St	Los Angeles	CA	90001
69394490	670 11th St	Dallas	TX	75001
69394524	538 13th St	Boston	MA	2215
69394639	869 Main St	Los Angeles	CA	90001
69394686	578 Willow St	San Francisco	CA	94016
69394997	587 11th St	San Francisco	CA	94016
69395018	102 Adams St	Seattle	WA	98101
69395033	364 Meadow St	Los Angeles	CA	90001
69395065	7 2nd St	Austin	TX	73301
69395391	185 Adams St	Dallas	TX	75001
69395446	835 Jackson St	New York City	NY	10001
69395782	749 Sunset St	Los Angeles	CA	90001
69395819	281 Cedar St	Los Angeles	CA	90001
69395837	270 Jefferson St	Boston	MA	2215
69395839	722 Maple St	Portland	OR	97035
69396381	982 14th St	Portland	ME	4101
69396422	942 Hickory St	New York City	NY	10001
69396423	942 Hickory St	New York City	NY	10001
69396448	698 West St	San Francisco	CA	94016
69396586	747 Adams St	San Francisco	CA	94016
69396722	328 Forest St	Portland	OR	97035
69396815	484 5th St	San Francisco	CA	94016
69396883	243 Adams St	New York City	NY	10001
69397269	396 Ridge St	Los Angeles	CA	90001
69397459	845 Wilson St	Los Angeles	CA	90001
69397879	415 Dogwood St	New York City	NY	10001
69397881	458 9th St	New York City	NY	10001
69398125	458 9th St	New York City	NY	10001
69398205	700 2nd St	Dallas	TX	75001
69398242	827 Jackson St	New York City	NY	10001
69398355	602 Hickory St	Seattle	WA	98101
69398453	652 Walnut St	New York City	NY	10001
69398732	759 12th St	Portland	OR	97035
69398733	60 6th St	San Francisco	CA	94016
69398737	501 Madison St	Seattle	WA	98101
69398752	81 Wilson St	San Francisco	CA	94016
69398848	99 13th St	Los Angeles	CA	90001
69398927	110 Hill St	Dallas	TX	75001
69399012	494 Meadow St	Dallas	TX	75001
69399042	216 Spruce St	Boston	MA	2215
69399218	66 Chestnut St	Atlanta	GA	30301
69399466	882 Wilson St	Portland	OR	97035
69399612	396 12th St	San Francisco	CA	94016
69399621	193 11th St	San Francisco	CA	94016
69399675	617 10th St	San Francisco	CA	94016
69399689	98 12th St	Boston	MA	2215
69399784	431 Lake St	Portland	OR	97035
69399847	808 10th St	New York City	NY	10001
69399876	319 9th St	Los Angeles	CA	90001
69399983	914 Maple St	San Francisco	CA	94016
69400010	153 2nd St	Seattle	WA	98101
69400013	287 Willow St	Los Angeles	CA	90001
69400155	685 6th St	San Francisco	CA	94016
69400256	166 West St	Los Angeles	CA	90001
69400652	730 Maple St	Los Angeles	CA	90001
69400874	408 Cedar St	Dallas	TX	75001
69400896	205 6th St	Los Angeles	CA	90001
69401255	267 Chestnut St	Austin	TX	73301
69401298	357 Sunset St	New York City	NY	10001
69401438	389 Johnson St	San Francisco	CA	94016
69401449	570 Elm St	San Francisco	CA	94016
69401720	117 Forest St	San Francisco	CA	94016
69402085	272 1st St	New York City	NY	10001
69402086	47 Lincoln St	New York City	NY	10001
69402229	582 Adams St	San Francisco	CA	94016
69402276	358 Highland St	San Francisco	CA	94016
69402349	87 1st St	Los Angeles	CA	90001
69402387	237 Spruce St	San Francisco	CA	94016
69402473	177 South St	San Francisco	CA	94016
69402475	503 Hill St	Atlanta	GA	30301
69402477	328 Willow St	Los Angeles	CA	90001
69402491	967 13th St	Los Angeles	CA	90001
69402492	395 10th St	San Francisco	CA	94016
69402511	422 Adams St	San Francisco	CA	94016
69402523	559 12th St	Boston	MA	2215
69403034	565 14th St	San Francisco	CA	94016
69403153	566 Main St	Boston	MA	2215
69403180	385 West St	Dallas	TX	75001
69403378	43 Cedar St	Portland	OR	97035
69403452	9 Adams St	Atlanta	GA	30301
69403755	409 Elm St	Dallas	TX	75001
69403878	277 2nd St	Los Angeles	CA	90001
69403907	48 Jackson St	Los Angeles	CA	90001
69404178	339 Adams St	San Francisco	CA	94016
69404198	231 1st St	Boston	MA	2215
69404274	802 Hill St	New York City	NY	10001
69404327	278 Cherry St	Boston	MA	2215
69404346	550 13th St	Austin	TX	73301
69404353	263 Spruce St	Los Angeles	CA	90001
69404357	568 Hill St	Boston	MA	2215
69404437	708 Wilson St	San Francisco	CA	94016
69404473	832 12th St	Los Angeles	CA	90001
69404494	832 12th St	Los Angeles	CA	90001
69404527	741 Cedar St	Boston	MA	2215
69404620	316 Walnut St	Los Angeles	CA	90001
69404696	528 1st St	New York City	NY	10001
69404720	457 14th St	Atlanta	GA	30301
69404860	597 9th St	Dallas	TX	75001
69404889	693 Cherry St	San Francisco	CA	94016
69404906	231 6th St	San Francisco	CA	94016
69405294	359 11th St	San Francisco	CA	94016
69405367	602 Elm St	San Francisco	CA	94016
69405432	529 4th St	Boston	MA	2215
69405706	347 Cherry St	San Francisco	CA	94016
69405709	669 Adams St	Boston	MA	2215
69405958	460 Wilson St	Boston	MA	2215
69406044	990 Pine St	Los Angeles	CA	90001
69406197	432 Park St	New York City	NY	10001
69406416	432 Park St	New York City	NY	10001
69406582	747 Johnson St	Los Angeles	CA	90001
69406651	980 Adams St	San Francisco	CA	94016
69406718	980 Adams St	San Francisco	CA	94016
69406791	326 Highland St	Los Angeles	CA	90001
69406813	252 Hickory St	Los Angeles	CA	90001
69406921	974 Madison St	Boston	MA	2215
69407317	212 2nd St	San Francisco	CA	94016
69407318	740 14th St	New York City	NY	10001
69407368	492 Pine St	Portland	ME	4101
69407552	915 1st St	Los Angeles	CA	90001
69407565	345 Forest St	New York City	NY	10001
69407681	214 Sunset St	San Francisco	CA	94016
69407812	214 Sunset St	San Francisco	CA	94016
69408047	238 13th St	Atlanta	GA	30301
69408181	392 Elm St	San Francisco	CA	94016
69408239	587 Chestnut St	Boston	MA	2215
69408404	208 9th St	San Francisco	CA	94016
69408536	32 Madison St	Los Angeles	CA	90001
69408711	577 Adams St	Dallas	TX	75001
69408824	213 Washington St	Boston	MA	2215
69408878	702 12th St	Seattle	WA	98101
69408984	414 Chestnut St	San Francisco	CA	94016
69409125	466 Pine St	San Francisco	CA	94016
69409129	111 Lakeview St	San Francisco	CA	94016
69409477	839 Johnson St	Seattle	WA	98101
69409517	139 Cherry St	Los Angeles	CA	90001
69409566	783 Forest St	Los Angeles	CA	90001
69409608	516 Main St	San Francisco	CA	94016
69409727				
69409751	682 Meadow St	Portland	OR	97035
69409905	605 6th St	New York City	NY	10001
69409990	807 Pine St	Los Angeles	CA	90001
69410023	777 Pine St	San Francisco	CA	94016
69410204	442 Johnson St	Boston	MA	2215
69410478	996 Cherry St	San Francisco	CA	94016
69410577	575 North St	San Francisco	CA	94016
69410578	256 Washington St	Austin	TX	73301
69410692	388 12th St	Portland	OR	97035
69410856	392 Jackson St	Boston	MA	2215
69410879	392 Jackson St	Boston	MA	2215
69411431	787 9th St	Boston	MA	2215
69411503	948 South St	Los Angeles	CA	90001
69411572	330 Ridge St	Boston	MA	2215
69411596	783 1st St	Dallas	TX	75001
69411670	287 Johnson St	San Francisco	CA	94016
69411740	701 Walnut St	New York City	NY	10001
69411741	715 Cherry St	San Francisco	CA	94016
69411784	269 4th St	San Francisco	CA	94016
69411876	53 Cedar St	Portland	OR	97035
69411967	516 1st St	Los Angeles	CA	90001
69412159	535 14th St	Dallas	TX	75001
69412259	655 River St	Austin	TX	73301
69412396	694 West St	New York City	NY	10001
69412406	35 6th St	San Francisco	CA	94016
69412430	427 Highland St	Los Angeles	CA	90001
69412491	619 Church St	Los Angeles	CA	90001
69412556	663 Cedar St	Boston	MA	2215
69412650	974 2nd St	Los Angeles	CA	90001
69412834	205 8th St	San Francisco	CA	94016
69412836	725 Dogwood St	San Francisco	CA	94016
69413038	922 Spruce St	Dallas	TX	75001
69413322	126 Washington St	Dallas	TX	75001
69413323	996 Dogwood St	Los Angeles	CA	90001
69413325	936 Cherry St	Boston	MA	2215
69413408	816 Park St	Los Angeles	CA	90001
69413463	433 Spruce St	Los Angeles	CA	90001
69413520	529 Cherry St	Boston	MA	2215
69413524	529 Cherry St	Boston	MA	2215
69413584	50 6th St	San Francisco	CA	94016
69413601	304 Ridge St	Austin	TX	73301
69413858	534 Adams St	Dallas	TX	75001
69413921	579 Willow St	San Francisco	CA	94016
69414150	170 Wilson St	Atlanta	GA	30301
69414458	Purchase Address	Purchase	adpurchase adh	Address
69414821	367 Lakeview St	New York City	NY	10001
69414836	440 Washington St	Los Angeles	CA	90001
69414948	440 Washington St	Los Angeles	CA	90001
69415068	637 4th St	San Francisco	CA	94016
69415094	811 Ridge St	Austin	TX	73301
69415326	566 Adams St	Seattle	WA	98101
69415409	997 12th St	Boston	MA	2215
69415412	780 South St	Atlanta	GA	30301
69415422	927 5th St	New York City	NY	10001
69415433	68 Walnut St	Seattle	WA	98101
69415828	529 Willow St	Los Angeles	CA	90001
69416029	271 Main St	Boston	MA	2215
69416066	668 Elm St	Los Angeles	CA	90001
69416087	794 Ridge St	Los Angeles	CA	90001
69416151	517 4th St	San Francisco	CA	94016
69416250	80 11th St	San Francisco	CA	94016
69416591	324 Meadow St	Austin	TX	73301
69416644	287 Ridge St	Seattle	WA	98101
69417000	429 9th St	San Francisco	CA	94016
69417328	349 Lake St	San Francisco	CA	94016
69417510	918 Adams St	New York City	NY	10001
69417567	918 Adams St	New York City	NY	10001
69418112	499 Spruce St	San Francisco	CA	94016
69418397	890 8th St	Los Angeles	CA	90001
69418817	843 Pine St	Portland	OR	97035
69419029	167 Church St	Los Angeles	CA	90001
69419033	874 Cedar St	Seattle	WA	98101
69419303	876 Spruce St	Dallas	TX	75001
69420311	674 Cherry St	San Francisco	CA	94016
69420578	727 Jackson St	Los Angeles	CA	90001
69420730	736 12th St	Boston	MA	2215
69420965	226 10th St	New York City	NY	10001
69421030	320 West St	Dallas	TX	75001
69421128	426 Willow St	Boston	MA	2215
69421245	733 Forest St	Los Angeles	CA	90001
69421314	417 Madison St	New York City	NY	10001
69421462	465 Main St	Dallas	TX	75001
69421639	27 Dogwood St	San Francisco	CA	94016
69421969	119 Forest St	Atlanta	GA	30301
69422077	434 5th St	Los Angeles	CA	90001
69422146	167 Lakeview St	Boston	MA	2215
69422305	350 Ridge St	Los Angeles	CA	90001
69422344	494 Cedar St	Atlanta	GA	30301
69422367	494 Cedar St	Atlanta	GA	30301
69422423	221 Hill St	Dallas	TX	75001
69422608	879 2nd St	Boston	MA	2215
69422612	729 Dogwood St	New York City	NY	10001
69422713	75 Wilson St	San Francisco	CA	94016
69422737	626 Cedar St	Atlanta	GA	30301
69422763	2 Chestnut St	San Francisco	CA	94016
69422866	152 8th St	New York City	NY	10001
69422913	355 Wilson St	Los Angeles	CA	90001
69423156	36 Cedar St	Austin	TX	73301
69423191	806 Cherry St	Portland	OR	97035
69423345	919 Park St	Los Angeles	CA	90001
69423417	768 Lincoln St	Los Angeles	CA	90001
69423715	125 12th St	San Francisco	CA	94016
69423900	984 Johnson St	Los Angeles	CA	90001
69424262	3 West St	Portland	OR	97035
69424263	526 Adams St	San Francisco	CA	94016
69424411	663 Willow St	San Francisco	CA	94016
69424504	780 12th St	San Francisco	CA	94016
69424506	510 Cedar St	San Francisco	CA	94016
69424565	685 Pine St	San Francisco	CA	94016
69424658	591 Adams St	New York City	NY	10001
69424679	842 Meadow St	Los Angeles	CA	90001
69424751	842 Meadow St	Los Angeles	CA	90001
69424753	167 Meadow St	New York City	NY	10001
69424860	866 Main St	New York City	NY	10001
69424920	979 8th St	Portland	OR	97035
69425183	515 Ridge St	Boston	MA	2215
69425461	111 Main St	Portland	OR	97035
69425561	170 Forest St	Seattle	WA	98101
69426277	617 Dogwood St	Seattle	WA	98101
69426388	134 Washington St	San Francisco	CA	94016
69427012	714 Main St	Atlanta	GA	30301
69427202	294 West St	Portland	OR	97035
69427482	220 2nd St	Dallas	TX	75001
69427664	323 Church St	Seattle	WA	98101
69427791	360 14th St	San Francisco	CA	94016
69427844	234 Washington St	San Francisco	CA	94016
69427890	626 Spruce St	Los Angeles	CA	90001
69427996	431 Willow St	Portland	OR	97035
69428179	956 12th St	Dallas	TX	75001
69428454	794 Jefferson St	Los Angeles	CA	90001
69428520	344 Elm St	Boston	MA	2215
69428884	344 Elm St	Boston	MA	2215
69429608	831 Highland St	Portland	OR	97035
69429773	563 2nd St	San Francisco	CA	94016
69430217	425 Willow St	Dallas	TX	75001
69430250	522 Spruce St	San Francisco	CA	94016
69430324	548 Hickory St	New York City	NY	10001
69430728	21 Main St	Atlanta	GA	30301
69431082	709 Lake St	San Francisco	CA	94016
69431167	461 13th St	San Francisco	CA	94016
69431286	249 Spruce St	Boston	MA	2215
69431288	714 Center St	San Francisco	CA	94016
69431522	887 9th St	Portland	ME	4101
69431563	284 Dogwood St	Portland	OR	97035
69431715	26 Elm St	Seattle	WA	98101
69431851	809 14th St	New York City	NY	10001
69431911	899 Ridge St	Boston	MA	2215
69431940	188 Wilson St	Portland	OR	97035
69432035	997 14th St	San Francisco	CA	94016
69432038	510 11th St	San Francisco	CA	94016
69432078	885 Johnson St	Dallas	TX	75001
69432085	604 Center St	Seattle	WA	98101
69432176	845 Dogwood St	Boston	MA	2215
69432226	469 Park St	Atlanta	GA	30301
69432346	716 Forest St	Seattle	WA	98101
69432449	595 Maple St	Boston	MA	2215
69432453	673 1st St	Los Angeles	CA	90001
69432455	253 Maple St	Dallas	TX	75001
69432701	431 Johnson St	San Francisco	CA	94016
69432761	912 14th St	Boston	MA	2215
69433047	758 14th St	Austin	TX	73301
69433320	693 Wilson St	New York City	NY	10001
69433481	782 11th St	Austin	TX	73301
69433577	154 5th St	San Francisco	CA	94016
69433578	756 12th St	Austin	TX	73301
69433660	146 Willow St	Portland	OR	97035
69433706	942 North St	Dallas	TX	75001
69433707	802 Lake St	Seattle	WA	98101
69433822	981 Madison St	Atlanta	GA	30301
69434108	125 Cherry St	San Francisco	CA	94016
69434334	89 Maple St	Boston	MA	2215
69434908	716 Jackson St	New York City	NY	10001
69435215	185 Dogwood St	Dallas	TX	75001
69435542	161 Maple St	Portland	OR	97035
69435659	329 South St	San Francisco	CA	94016
69436028	170 Church St	San Francisco	CA	94016
69436057	431 10th St	San Francisco	CA	94016
69436078	291 Center St	Los Angeles	CA	90001
69436104	558 West St	Boston	MA	2215
69436178	292 13th St	Los Angeles	CA	90001
69436185	592 4th St	Dallas	TX	75001
69436259	280 Forest St	Austin	TX	73301
69436317	835 Wilson St	Atlanta	GA	30301
69436373	563 Washington St	New York City	NY	10001
69436461	692 Washington St	Atlanta	GA	30301
69436615	891 Lakeview St	New York City	NY	10001
69437132	594 Hill St	Portland	OR	97035
69437338	180 Johnson St	Austin	TX	73301
69437450	229 Dogwood St	Seattle	WA	98101
69437525	806 Washington St	Dallas	TX	75001
69437532	857 Lincoln St	Atlanta	GA	30301
69437633	224 Cherry St	Boston	MA	2215
69437673	833 Lakeview St	Dallas	TX	75001
69437755	552 Lakeview St	Seattle	WA	98101
69437935	920 Main St	Dallas	TX	75001
69437947	533 West St	Seattle	WA	98101
69438681	74 13th St	San Francisco	CA	94016
69438794	694 North St	Austin	TX	73301
69438885	153 Cherry St	Atlanta	GA	30301
69439295	799 Johnson St	Los Angeles	CA	90001
69439364	799 Johnson St	Los Angeles	CA	90001
69439375	673 Dogwood St	San Francisco	CA	94016
69439478	857 Pine St	Los Angeles	CA	90001
69439599	136 North St	Austin	TX	73301
69439636	590 Elm St	Los Angeles	CA	90001
69439771	673 Cherry St	Austin	TX	73301
69439789	894 Lakeview St	Seattle	WA	98101
69440076	767 8th St	San Francisco	CA	94016
69440098	588 Maple St	Los Angeles	CA	90001
69440131	300 Elm St	Atlanta	GA	30301
69440337	848 Spruce St	Atlanta	GA	30301
69440370	134 Sunset St	Austin	TX	73301
69440427	98 7th St	Seattle	WA	98101
69440475	799 7th St	Seattle	WA	98101
69440851	30 6th St	Boston	MA	2215
69440997	490 10th St	Boston	MA	2215
69441060	42 Lakeview St	Portland	OR	97035
69441086	42 Lakeview St	Portland	OR	97035
69441201	923 Ridge St	Los Angeles	CA	90001
69441218	827 Maple St	Dallas	TX	75001
69441226	75 12th St	Portland	OR	97035
69441249	579 Wilson St	San Francisco	CA	94016
